ags,credited_m2,all_roof_m2,truth_kw,pred_kw_credited_m2,pred_kw_all_roof_m2
07140085,1063.904382707384,51470.5499,684.578,297.13785504634524,454.48495561699997
07140096,1849.1032457503566,64938.4197,781.186,516.436045505617,573.406245951
07140116,3.9958308537110856,252.5566,460.445,1.115995599132969,2.2300747779999996
07140121,511.47053893371253,20399.250799999998,166.345,142.84860681879655,180.12538456399997
07140125,2242.3741447419593,117376.99650000001,4112.688,626.2726748849818,1036.438879095
07140126,892.1293810170177,35020.0788,721.68,249.16281482424287,309.227295804
07140138,701.8764926771898,31147.988699999998,600.775,196.02708563981233,275.03674022099995
07140148,425.1186995483924,20026.702400000002,325.555,118.7314015968705,176.835782192
07140158,924.1730635914134,31398.4942,583.665,258.11229493044584,277.24870378599996
07140161,4326.3172655218705,109127.63419999999,1686.585,1208.2971490876032,963.5970099859998
07140005,514.0351668989372,24764.143099999998,282.25,143.56488176320414,218.66738357299997
07140016,376.6759262486044,17190.7643,130.683,105.20181944197272,151.79444876899998
07140025,25.116077496850558,1563.3286,627.49,7.014669284095392,13.804191538
07140031,10079.792985744807,171564.48760000002,1455.175,2815.185382988667,1514.914425508
07140060,887.4432615524594,36564.9105,463.295,247.85402851898635,322.86815971499993
07140063,1149.790402793918,60340.808099999995,792.68,321.12496159631337,532.809335523
07140089,347.0830126177918,16620.4131,235.076,96.93681459402306,146.758247673
07140104,5.464073494212794,208.6827,631.94,1.5260610861986912,1.842668241
07140110,811.1955121908637,45842.9476,445.675,226.55879459978632,404.793227308
07140117,2977.319992713063,90330.9552,669.32,831.5357007648314,797.622334416
07140133,43.28885299545481,2216.380199999999,1530.615,12.090143753100573,19.57063716599999
07140156,335.8851220885369,15070.611499999999,253.105,93.80935574810746,133.07349954499998
07132033,1160.9811952140508,58229.0683,429.924,324.2504380113322,514.1626730889999
07132040,1526.0317226995119,75771.1215,488.49,426.20539983274665,669.0590028449999
07132086,823.5185233150492,41823.6284,329.65,230.00048837666006,369.30263877199997
07132099,545.1368187577264,29101.1541,209.2,152.25126211084537,256.96319070299995
07132109,741.3739211024931,32940.2944,417.035,207.0583224247153,290.86279955199996
07138012,2958.943884077087,130078.0589,4153.77,826.4034373838896,1148.589260087
07138025,991.5849575999098,52189.5313,523.6,276.9397628080788,460.833561379
07138027,772.6649076510197,39578.0641,234.61499999999998,215.79758205785328,349.474306003
07138050,1489.89538765848,61641.967699999994,343.13,416.11288281913687,544.2985747909999
07138052,2413.3726490591866,108610.29329999999,852.9,674.0308471557402,959.0288898389998
07138057,5465.701440682814,235167.2738,1786.625,1526.515755368303,2076.527027654
07138058,554.5274902921711,25414.4574,326.025,154.87398276370047,224.40965884199997
07138059,3634.5505287023266,116255.8685,1356.585,1015.0936171612727,1026.539318855
07138064,1578.9000635055465,71522.0892,580.771,440.9709987364641,631.5400476359999
07138070,1861.8135485224434,101103.033,728.635,519.9859059668332,892.7397813899998
07138078,1400.1157254526277,65150.6802,514.23,391.03832096166434,575.280506166
07132001,1227.380064515523,46127.0468,112.635,342.7949782185404,407.30182324399993
07132004,283.5704056239209,14557.194900000002,90.665,79.19837858670486,128.540030967
07132007,1324.1630692466185,59758.9243,484.89,369.8255036098881,527.671301569
07132009,1270.0955644979447,67212.5002,756.813,354.72499020863097,593.4863767659999
07132013,2578.9391848026025,102198.76789999999,760.05,720.2719249235188,902.4151205569999
07132017,1143.818967990332,50844.0607,351.43899999999996,319.45719957001984,448.953055981
07132044,7674.24250113375,267952.3577,2725.259,2143.339188141645,2366.019318491
07132047,1359.3891468206912,81074.1035,865.755,379.66379481555083,715.884333905
07132049,484.076320062805,26637.6149,232.29500000000002,135.1976754303408,235.210139567
07132051,431.01062543086914,22908.302600000003,202.79,120.37695757658743,202.280311958
07132052,660.76671469205,36130.5091,331.08,184.5455357463426,319.032395353
07132061,468.80171193514855,26414.8394,253.525,130.93163012636762,233.24303190199998
07132067,4452.750617418765,88693.5248,588.55,1243.6087199388867,783.1638239839999
07132070,846.5584901593181,40418.4667,330.695,236.43532071659595,356.89506096099996
07132077,272.96342065040676,12978.026100000001,59.120000000000005,76.2359537534521,114.595970463
07132081,1203.0493350275995,61151.9893,487.485,335.9996487798582,539.972065519
07132087,290.77978928673497,12723.7888,59.135,81.21188734989221,112.351055104
07132091,1460.3627863591673,92845.0674,935.64,407.86472260225185,819.8219451419999
07132118,771.9620423265486,37428.017900000006,369.575,215.60127880138174,330.489398057
07132501,15066.674160613575,565218.8497,4085.826,4207.971426317765,4990.882442851
05374028,27714.011812283596,961170.6917,7023.203,7740.246359052685,8487.137207710999
07132034,1180.664930849713,61220.9356,508.088,329.7479085370164,540.580861348
07132038,1368.845963190869,78274.9655,969.91,382.3049890595778,691.167945365
05374040,30169.241660315536,1283740.7963999999,13164.143,8425.967503309526,11335.431232211999
05962032,125781.14978881959,4180803.9058,16093.823,35129.41732451942,36916.498488214
05962036,63718.17066549007,1868448.4670000002,10158.134,17795.84788516472,16498.39996361
05962004,38714.67668630318,1278267.0326,5981.065,10812.622051717615,11287.097897857999
05962056,6715.311194330758,230097.30620000002,4944.07,1875.519263464637,2031.7592137460001
05962024,171109.64260533234,5838367.5866,31738.488,47789.21208324326,51552.785789678
05962044,10153.742789250235,468921.7542,2769.785,2835.838823609698,4140.579089586
05978016,64934.31014427006,1293042.032,8477.115,18135.503480193183,11417.561142559998
05978028,55826.3770275653,1706447.4437,17767.921,15591.748840028711,15067.930927870999
05978012,44619.95261360321,1798931.0933,18014.234,12461.906565453239,15884.561553839
05978020,67767.75594959433,2743271.2999,21211.209,18926.8565591622,24223.085578117
05978036,149046.6481234686,4680885.2269,31531.056,41627.23835440354,41332.216553526996
05570016,39229.34102557445,1713348.4706000001,24085.613,10956.362655032688,15128.866995398
05566028,103676.10070249946,4841346.227700001,58057.384,28955.698165201073,42749.087190591
05566072,17240.44589479738,1428339.8199999998,21798.513,4815.08413395796,12612.240610599998
03459017,29169.077442232385,1340092.9135,15464.682999999999,8146.631638841082,11833.020426205
03459011,8993.687959298342,327654.35890000005,6259.806,2511.8471101524337,2893.187989087
03459009,1364.9643973978189,176042.24560000002,8231.154,381.2209065492368,1554.453028648
03453011,74415.91319993394,2451356.3632,28343.222,20783.62039760955,21645.476687055998
03454027,4890.056561926718,215560.55709999998,4208.045,1365.743897180513,1903.3997191929996
03454057,55320.2862390365,1708148.0994999998,25632.139,15450.402743700502,15082.947718584997
03454006,112052.34043368328,147918.76559999998,3117.825,31295.0981597234,1306.1227002479998
03454011,34058.5792244378,754470.2023,9928.478,9512.220591593234,6661.971886308999
03454033,127934.60626441654,726714.7518,14673.536,35730.85618358889,6416.891258393999
03454042,14720.722689688582,335302.6299,6919.615,4111.350640003124,2960.7222220169997
03457017,23827.085186639833,1472519.7619999999,12100.589,6654.666621776639,13002.349498459998
03453013,60031.307524390664,2177999.9696,29159.095,16766.143878487066,19231.739731568
03457006,9757.721819736249,433708.64359999995,3690.99,2725.2341270341367,3829.6473229879994
03457008,9053.021702215843,419001.4147000001,3185.384,2528.4184312118628,3699.7824918010006
03457016,1622.4562555804637,94668.5994,2204.695,453.13580762106767,835.9237327019999
03457009,3544.55682291938,156381.0341,2307.2780000000002,989.9592750731535,1380.8445311029998
03457019,2026.3933691299071,123736.1279,460.737,565.9514040642918,1092.5900093569999
03457020,36123.36713385801,1993993.6231,14086.829,10088.895206815203,17606.963691973
03452025,57824.912053457425,2106171.9296,12005.758,16149.919687410124,18597.498138368
03462002,4219.493392994979,231959.5318,1688.03,1178.4623097295678,2048.202665794
03462019,48436.834388817704,2226579.6300999997,20429.007,13527.923476452896,19660.698133782997
03462015,4272.706219512914,199675.5111,1837.61,1193.3241200477617,1763.1347630129999
08315013,16241.467941185892,513941.4526,5408.554,4536.079581293808,4538.1030264579995
08315043,6820.242287138757,263688.1866,3470.008,1904.8254683749833,2328.366687678
08315115,9682.953562174504,271448.63269999996,4142.898,2704.352100379717,2396.8914267409996
08315132,4135.586282289794,182414.1485,9121.352,1155.0278927807167,1610.716931255
08315030,8695.16886746663,381439.63690000004,5795.525,2428.473712994755,3368.111993827
08316002,17042.937069565243,417860.2658,5430.929,4759.921894158876,3689.7061470139997
08316013,5711.956616480327,228451.86510000002,2807.329,1595.2923634167905,2017.2299688330002
08316020,19691.955953111286,811160.4070000001,9604.458,5499.766378144451,7162.54639381
08316037,15562.780054375864,388189.2959,4247.198,4346.528841386635,3427.711482797
08316043,32037.56986489031,1167647.7545000003,13730.149,8947.772887565214,10310.329672235002
08316017,47858.61461939366,1144342.15,10679.285,13366.432477050454,10104.541184499998
08316053,8773.930177534809,438685.03449999995,5256.41,2450.4709592836966,3873.5888546349993
08317113,7863.478185697716,302173.6563,3979.13,2196.190822483515,2668.1933851289996
08317114,12923.680189875215,508985.3618999999,4845.187,3609.4546402302485,4494.340745576998
08317026,22696.19406641635,1153337.9187,15089.283,6338.820040809422,10183.973822121
08317150,20217.14237421185,911316.7562999999,9883.427,5646.445693693627,8046.926958128998
08317152,13813.316013004824,603215.0052,7095.347,3857.921029272117,5326.388495916
08317075,10848.725351365594,502608.0923,5985.305,3029.9405033828966,4438.029455009
08317151,37840.32245767628,1328740.5375,15063.138,10568.423659204407,11732.778946125
07340004,10912.633940335472,492986.41900000005,3801.7400000000002,3047.789533196294,4353.07007977
07340020,3071.002259501095,175785.8686,1284.285,857.7002210560607,1552.1892197379998
07340039,1117.795183290422,59495.5948,452.0,312.18901674118194,525.346102084
07340501,2499.0073337295366,160147.9665,1763.6580000000001,697.9477582373222,1414.106544195
07340027,1884.0530785807468,104475.9583,937.405,526.1971843168168,922.5227117889999
07340031,2424.933997094613,131036.39619999999,1230.634,677.2598160485544,1157.0513784459997
07340040,2192.3269766530666,134116.4263,1258.62,612.295001309435,1184.2480442289998
07335045,1844.4123358456804,113870.50180000001,1240.84,515.1259212783401,1005.476530894
07335047,5655.7748529325645,286446.04459999996,3923.828,1579.601358675536,2529.3185738179995
07335204,2304.816125183253,134711.9819,1467.05,643.7120956024307,1189.506800177
07340015,7722.719732714441,273386.9277,1964.975,2156.8783941498164,2414.006571591
07340044,1373.7246062130716,84743.048,875.428,383.66754526924876,748.2811138399999
07312000,739613.3339780422,7066192.196799999,46273.243,206566.6080467274,62394.477097743984
07335013,1680.6117467661547,86160.57949999999,769.909,469.37805475431935,760.7979169849999
07335025,2118.052668119317,116556.26860000001,1416.06,591.550929679044,1029.191851738
07335034,5592.14408023837,319446.39690000005,3609.9139999999998,1561.8299201697744,2820.711684627
07335035,9884.477512642796,482173.8021,5204.76,2760.635724506006,4257.594672542999
07335041,1589.198707580219,87568.0988,993.559,443.84730704007933,773.226312404
07335042,1045.1858083904385,60465.2413,579.795,291.90994442536555,533.908080679
07333008,3011.332827585331,45163.3551,210.775,841.035145416307,398.79242553299997
07333016,4500.209154559737,37087.95899999999,404.025,1256.8634147769887,327.48667796999985
07333024,861.0947616363444,45270.12189999999,406.13,240.4951559774146,399.7351763769999
07333028,2283.311298936471,74177.5484,636.473,637.7060126799669,654.9877523719999
07333034,2929.625854333266,74096.99220000001,549.685,818.2152048567378,654.276441126
07333061,713.5629584609676,44882.236800000006,246.475,199.29099866856362,396.31015094400004
07333068,572.6624285299796,30254.7151,214.975,159.938889664138,267.149134333
07333077,2753.1158392728253,25502.393099999998,141.4,768.9177227505073,225.18613107299996
07333079,366.6157766768363,36497.0954,350.435,102.3921202680736,322.26935238199997
07333201,2532.7946481877475,25915.442300000002,140.57,707.384217292356,228.833355509
07333202,1971.2684183815834,18356.57359999999,39.99,550.5555565697924,162.0885448879999
07333203,3074.3523749810192,28780.5515,216.96,858.6358748084488,254.132269745
07336036,6099.351657187916,63266.662,643.27,1703.487924336013,558.6446254599999
07336069,7644.474386784936,77520.3314,631.19,2135.0252514851645,684.5045262619999
07336085,521.6389625512898,4178.411800000001,314.917,145.6885458509497,36.895376194
07336086,2093.7181782881858,21525.339000000004,323.3,584.7545500141074,190.06874337000002
07133020,1206.7713361118979,58860.4884,517.355,337.0391664626919,519.738112572
07133027,61.20235161866226,3571.9347,400.415,17.093204783576184,31.540183400999997
07133058,838.1043564231134,44811.7685,341.18,234.0741657054113,395.68791585499997
07133076,2449.4614358941326,155022.337,1284.129,684.1100844308722,1368.84723571
07133083,1580.9941255051074,89603.0885,814.804,441.5558493123214,791.1952714549999
07133084,769.7670941919948,39096.4642,222.45499999999998,214.98825173688223,345.221778886
07133090,515.1920076169756,30263.880900000004,142.56,143.8879758073451,267.230068347
07133102,97.58319842002793,4909.7928999999995,1293.454,27.2540114867296,43.35347130699999
07333021,860.6926203235772,53013.450500000006,273.31,240.38284193017188,468.10876791500004
07333054,2176.2954538446734,121542.0738,718.262,607.8175573042788,1073.216511654
07333067,689.4906436109791,38071.7117,309.961,192.56784185411033,336.173214311
07333078,496.27127237617344,33153.2343,163.68,138.60360366194146,292.7430588689999
07133002,1.794912810194814,180.0764,443.51,0.5013011987593096,1.590074612
07133004,826.1061217267437,38043.081399999995,351.93,230.72317873706223,335.9204087619999
07133015,1.296217191591881,640.0285,611.662,0.36202049943969644,5.651451655
07133021,269.6089143620105,21830.774000000005,156.79,75.29907369216592,192.76573442000003
07133023,163.10522647934795,64188.44760000001,613.758,45.553658703417085,566.783992308
07133044,97.9636619082622,52043.6718,457.18,27.36027113435855,459.54562199399993
07133068,404.00610010301364,32642.337199999998,275.25,112.83486369777067,288.23183747599995
07133088,630.7128050426192,36406.547,396.74,176.15177932035309,321.46981000999995
